esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,tassarole,orb,none,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,5000,3253,673,82,0.121842,2.220809030322828,0.5650915201927345,6.6677747511961645,True,False,,,75.4,92.0
E1,tassarole,orb,none,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,5000,3351,691,11,0.015919,98.53471701745303,25.072454349241976,183.14906185971572,True,False,,,82.0,91.9
E1,tassarole,orb,none,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,5000,5000,1.0,5.521725388644208e-12,1.4050195903166847e-12,1.644101926724265e-11,True,True,,,100.9,2.0
E1,tassarole,orb,none,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3710,3522,0.949326,0.1483040288489532,0.03773640505270268,0.46860069575853597,True,True,,,103.0,1.7
E1,tassarole,orb,none,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3540,2734,0.772316,1.0556539818283985,0.26861432263818147,3.1611209610092006,True,False,,,108.4,1.6
E1,tassarole,orb,none,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3505,2903,0.828245,0.6429929287393721,0.16361147969651943,1.7357531180909969,True,True,,,107.6,1.6
E1,tassarole,orb,none,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3496,2982,0.852975,0.45233389225490495,0.11509771588593733,1.287949014088053,True,True,,,108.5,1.3
E1,tassarole,orb,none,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,4164,3884,0.932757,0.4089886650104407,0.10406839277790166,0.6388189190000144,True,True,,,106.1,2.3
E1,tassarole,orb,clahe,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2932,2323,0.792292,0.9385978962673995,0.2388290504989286,2.978851565228343,True,True,,,109.6,1.3
E1,tassarole,orb,clahe,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2816,2380,0.84517,0.5198234126793521,0.13227062682649915,1.3579519826805175,True,True,,,101.8,1.3
E1,tassarole,orb,clahe,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2511,1851,0.737157,1.0665393306231774,0.27138413229505937,3.309366948702594,True,False,,,105.7,1.0
E1,tassarole,orb,clahe,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2099,1147,0.546451,3.2261544767042274,0.8209046850608207,9.821419230157113,True,False,,,113.0,1.9
E1,tassarole,orb,clahe,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,1630,712,0.43681,3.484828006019924,0.8867249406157877,11.847891586422639,True,False,,,113.7,3.3
E1,tassarole,orb,clahe,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,1503,570,0.379242,2.9438521455176057,0.7490720099833913,9.520526705353232,True,False,,,114.4,5.4
E1,tassarole,orb,clahe,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,1339,480,0.358476,1.872719999826221,0.47651922211578135,4.981610526476767,True,False,,,110.3,6.4
E1,tassarole,orb,clahe,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,5000,4973,1220,312,0.255738,2.735413783425133,0.6960342434338753,7.1025829154749305,True,False,,,109.9,31.2
E1,tassarole,orb,clahe,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,5000,4932,1103,237,0.214869,0.9472436687295829,0.24102899323924853,3.3550311164393563,True,True,,,111.0,62.8
E1,tassarole,orb,clahe,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,5000,4885,979,112,0.114402,3.658592399132977,0.9309398117365834,9.373998424414717,True,False,,,116.3,93.1
E1,tassarole,orb,clahe,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,5000,5000,1.0,1.5839871848414389e-12,4.030502911444586e-13,4.90931556843805e-12,True,True,,,102.2,1.3
E1,tassarole,orb,clahe,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3706,2843,0.767134,1.0998828793760207,0.2798684983058666,3.3550979781092,True,False,,,100.6,1.7
E1,tassarole,orb,clahe,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3501,3310,0.945444,0.2335194061891317,0.059419713463043124,0.7199098995882222,True,True,,,102.0,1.6
E1,tassarole,orb,clahe,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3452,2969,0.860081,0.44404497306733304,0.11298857553190209,1.1967388203508378,True,True,,,99.9,1.4
E1,tassarole,orb,clahe,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3432,3030,0.882867,0.3686944986913362,0.09381542127550656,1.1831651759839985,True,True,,,99.2,1.5
E1,tassarole,orb,clahe,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,4200,4070,0.969048,0.5049819145771771,0.12849416310990644,0.6917227031314921,True,True,,,102.3,2.0
E1,tassarole,orb,sauvola,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,4296,4388,2080,1461,0.702404,1.0288886019203767,0.2618037914244456,3.049709829972311,True,False,,,83.0,1.3
E1,tassarole,orb,sauvola,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,4296,4542,2097,1410,0.672389,1.0762863811823822,0.2738642985510007,3.2026158981893724,True,False,,,82.6,1.1
E1,tassarole,orb,sauvola,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,4296,5000,1847,1258,0.681104,0.6107751507731825,0.1554135694396886,2.183744269792696,True,True,,,89.0,1.5
